"timeMillisSpent","calculateCountPerSecond"
4361,22
8686,0
13009,0
17271,0
21558,0
25824,0
25824,1000
30120,1
34323,0
38599,0
43144,0
43144,1000
47461,1
51671,0
56249,0
60663,0
65026,0
69496,0
73851,0
78404,0
78404,1000
82819,1
82820,2000
87163,3
91402,0
95650,0
100040,0
104427,0
104427,2000
108750,0
112953,0
112953,1000
117121,4
117122,2000
121649,4
125987,0
125987,2000
130280,4
134703,0
139206,0
139206,3000
143564,0
147857,0
152152,1
156478,0
160649,0
164918,0
169200,0
173749,0
173749,1000
178114,0
178114,1000
182371,14
182372,3000
186551,1
191028,0
195410,0
199889,0
204230,0
208655,0
213165,0
217524,0
221772,0
226076,0
230374,1
234804,0
234804,2000
239202,12
243755,0
248039,0
248040,2000
252297,2
256561,0
256562,1000
261111,0
265502,0
269848,0
274084,0
274084,1000
278437,4
282985,0
282986,2000
287369,89
287369,1000
291733,9
291733,4000
296279,12
300536,0
304838,0
309146,0
313457,0
317989,0
322527,0
326872,0
331163,0
335571,1
340155,0
344465,0
348729,0
353084,1
357468,0
361745,0
366093,0
366094,3000
370484,5
374975,0
379278,1
383676,0
388026,0
392322,0
396721,0
401244,0
405474,1
409797,0
414141,0
418522,0
422896,0
427198,0
431575,0
435960,0
440267,0
440267,2000
444594,41
444595,1000
448917,5
453432,0
453432,2000
457788,9
462289,0
466601,0
470995,0
475393,0
479791,0
484059,0
488388,0
492666,0
497193,0
501687,0
505983,0
510412,0
510412,1000
514702,9
519277,0
519278,5000
523632,8
527917,0
532108,0
536387,0
540757,0
549435,0
553737,0
558136,0
562482,0
566938,0
571468,0
575850,0
580420,0
584805,0
589132,0
593456,0
597996,0
602331,0
